ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
WP_004917757.1,NC_020125.1,phosphoethanolamine--lipid A transferase EptA,1775398,1776921,-,EptA_B_N,PF08019.15,4.6e-39,4.7e-43,4.6e-39,5,152,59,202,53,202,0.91
WP_004917757.1,NC_020125.1,phosphoethanolamine--lipid A transferase EptA,1775398,1776921,-,Sulfatase,PF00884.26,1.3e-36,9.6e-09,9.4e-05,3,61,224,280,222,287,0.89
WP_004917757.1,NC_020125.1,phosphoethanolamine--lipid A transferase EptA,1775398,1776921,-,Sulfatase,PF00884.26,1.3e-36,2.4e-33,2.4e-29,146,309,315,494,282,494,0.86
WP_004917755.1,NC_020125.1,phosphatase PAP2 family protein,1776908,1777741,-,PAP2,PF01569.24,2.2e-18,0.06,1.2e+03,63,83,24,62,10,90,0.60
WP_004917755.1,NC_020125.1,phosphatase PAP2 family protein,1776908,1777741,-,PAP2,PF01569.24,2.2e-18,1.1e-22,2.2e-18,5,133,96,217,91,220,0.88
WP_004917755.1,NC_020125.1,phosphatase PAP2 family protein,1776908,1777741,-,PAP2,PF01569.24,2.2e-18,0.087,1.7e+03,6,24,232,250,227,258,0.74
WP_004917749.1,NC_020125.1,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE,1778993,1779400,+,TsaE,PF02367.20,6.2e-33,3.9e-37,7.7e-33,5,124,9,127,5,132,0.82
WP_004917747.1,NC_020125.1,alanine dehydrogenase,1779450,1780640,+,AlaDh_PNT_C,PF01262.24,3e-50,4.7e-54,4.6e-50,13,213,179,377,170,378,0.95
WP_004917747.1,NC_020125.1,alanine dehydrogenase,1779450,1780640,+,AlaDh_PNT_N,PF05222.18,5.6e-34,2.4e-37,2.4e-33,1,135,33,166,33,166,0.95
WP_004917747.1,NC_020125.1,alanine dehydrogenase,1779450,1780640,+,AlaDh_PNT_N,PF05222.18,5.6e-34,0.21,2.1e+03,74,94,275,295,244,321,0.56
WP_004917743.1,NC_020125.1,prephenate dehydrogenase,1781011,1781853,+,PDH_N,PF02153.20,9.5e-37,1.6e-40,1.5e-36,1,149,15,163,15,168,0.96
WP_004917743.1,NC_020125.1,prephenate dehydrogenase,1781011,1781853,+,PDH_C,PF20463.1,3.6e-25,0.37,3.7e+03,43,58,104,119,78,141,0.70
WP_004917743.1,NC_020125.1,prephenate dehydrogenase,1781011,1781853,+,PDH_C,PF20463.1,3.6e-25,1.3e-28,1.3e-24,2,101,171,270,170,271,0.97
WP_004917741.1,NC_020125.1,potassium transporter TrkG,1781864,1783612,+,TrkH,PF02386.19,5.1e-60,4.3e-64,8.4e-60,12,493,109,566,99,573,0.88
WP_004917739.1,NC_020125.1,TrkA family potassium uptake protein,1783620,1784312,+,TrkA_N,PF02254.21,5.1e-23,3e-27,5.9e-23,1,116,3,118,3,118,0.96
WP_004917739.1,NC_020125.1,TrkA family potassium uptake protein,1783620,1784312,+,TrkA_N,PF02254.21,5.1e-23,0.27,5.2e+03,10,27,198,214,176,223,0.64
WP_004917730.1,NC_020125.1,L-threonylcarbamoyladenylate synthase,1785755,1786366,+,Sua5_yciO_yrdC,PF01300.21,1.7e-42,1e-46,2e-42,2,179,23,199,22,199,0.94
WP_004917728.1,NC_020125.1,replication-associated recombination protein A,1786363,1787640,-,MgsA_C,PF12002.11,8.2e-69,2.3e-72,1.1e-68,1,165,255,419,255,421,0.99
WP_004917728.1,NC_020125.1,replication-associated recombination protein A,1786363,1787640,-,AAA_assoc_2,PF16193.8,2.2e-20,1.2e-23,5.8e-20,13,82,187,254,175,254,0.92
WP_004917728.1,NC_020125.1,replication-associated recombination protein A,1786363,1787640,-,AAA,PF00004.32,2.9e-17,1.3e-20,6.3e-17,1,130,44,155,44,157,0.90
WP_004917728.1,NC_020125.1,replication-associated recombination protein A,1786363,1787640,-,RuvB_N,PF05496.15,5.3e-13,2e-16,9.8e-13,1,118,11,131,11,144,0.73
WP_013447220.1,NC_020125.1,membrane protein insertion efficiency factor YidD,1787720,1787974,+,YidD,PF01809.21,1.7e-30,1.1e-34,2.1e-30,4,67,13,76,11,76,0.97
WP_004917725.1,NC_020125.1,prolipoprotein diacylglyceryl transferase,1787982,1788833,+,LGT,PF01790.21,3e-56,1.8e-60,3.6e-56,5,241,16,274,13,275,0.85
WP_004917723.1,NC_020125.1,large conductance mechanosensitive channel protein MscL,1788974,1789345,+,MscL,PF01741.21,3.4e-40,2e-44,3.9e-40,1,121,3,122,3,122,0.83
WP_004917720.1,NC_020125.1,YggS family pyridoxal phosphate-dependent enzyme,1789422,1790078,+,Ala_racemase_N,PF01168.23,1.9e-24,1.1e-28,2.1e-24,6,218,3,215,1,216,0.91
WP_004917716.1,NC_020125.1,sigma-54 dependent transcriptional regulator,1790115,1791299,+,Sigma54_activat,PF00158.29,3.2e-69,7.3e-73,4.8e-69,1,168,148,315,148,315,0.99
WP_004917716.1,NC_020125.1,sigma-54 dependent transcriptional regulator,1790115,1791299,+,Response_reg,PF00072.27,2.4e-27,1.1e-30,7.1e-27,1,111,4,115,4,116,0.97
WP_004917716.1,NC_020125.1,sigma-54 dependent transcriptional regulator,1790115,1791299,+,Sigma54_activ_2,PF14532.9,6e-26,7.7e-29,5.1e-25,1,138,149,319,149,319,0.93
WP_004917714.1,NC_020125.1,MATE family efflux transporter,1791338,1792675,+,MatE,PF01554.21,4.3e-56,6.8e-32,1.3e-27,1,161,18,178,18,178,0.99
WP_004917714.1,NC_020125.1,MATE family efflux transporter,1791338,1792675,+,MatE,PF01554.21,4.3e-56,0.11,2.2e+03,24,47,187,210,183,213,0.73
WP_004917714.1,NC_020125.1,MATE family efflux transporter,1791338,1792675,+,MatE,PF01554.21,4.3e-56,5.6e-35,1.1e-30,1,160,247,409,247,410,0.99
WP_004917714.1,NC_020125.1,MATE family efflux transporter,1791338,1792675,+,MatE,PF01554.21,4.3e-56,0.13,2.6e+03,75,93,421,438,416,443,0.72
WP_037249374.1,NC_020125.1,peptide chain release factor 2,1792748,1793860,+,PCRF,PF03462.21,5.8e-57,1.8e-60,1.7e-56,5,192,30,214,26,214,0.97
WP_037249374.1,NC_020125.1,peptide chain release factor 2,1792748,1793860,+,PCRF,PF03462.21,5.8e-57,0.08,7.8e+02,42,73,273,306,242,325,0.50
WP_037249374.1,NC_020125.1,peptide chain release factor 2,1792748,1793860,+,RF-1,PF00472.23,1.2e-37,0.24,2.4e+03,54,82,6,36,3,64,0.58
WP_037249374.1,NC_020125.1,peptide chain release factor 2,1792748,1793860,+,RF-1,PF00472.23,1.2e-37,1.2e-41,1.2e-37,1,116,222,332,222,332,0.92
WP_004917711.1,NC_020125.1,VTT domain-containing protein,1793938,1794615,+,SNARE_assoc,PF09335.14,1e-16,1.2e-20,2.3e-16,13,122,69,177,18,178,0.90
WP_013447217.1,NC_020125.1,DNA primase,1794631,1796553,+,Toprim_N,PF08275.14,5.8e-34,1.2e-37,5.8e-34,1,127,125,255,125,256,0.92
WP_013447217.1,NC_020125.1,DNA primase,1794631,1796553,+,Toprim_N,PF08275.14,5.8e-34,1.4,6.7e+03,25,67,589,632,566,638,0.63
WP_013447217.1,NC_020125.1,DNA primase,1794631,1796553,+,zf-CHC2,PF01807.23,7.7e-29,5.4e-32,2.7e-28,2,96,3,97,2,99,0.97
WP_013447217.1,NC_020125.1,DNA primase,1794631,1796553,+,Toprim_2,PF13155.9,1.8e-18,1.1e-21,5.2e-18,2,88,267,350,266,351,0.97
WP_013447217.1,NC_020125.1,DNA primase,1794631,1796553,+,Toprim_4,PF13662.9,4e-17,1.9e-20,9.1e-17,4,88,266,339,263,340,0.93
WP_004917707.1,NC_020125.1,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,1796633,1797307,+,CLP_protease,PF00574.26,3.4e-77,2.1e-81,4.2e-77,6,181,48,223,42,224,0.98
WP_004917689.1,NC_020125.1,AAA family ATPase,1804061,1805449,-,AAA_5,PF07728.17,2.2e-21,2.2e-25,4.3e-21,2,138,218,367,217,367,0.82
WP_004917687.1,NC_020125.1,DUF6037 family protein,1805609,1806202,-,DUF6037,PF19503.2,4.5e-24,2.7e-28,5.3e-24,1,192,1,186,1,192,0.92
WP_004917674.1,NC_020125.1,DUF4377 domain-containing protein,1808699,1809052,-,DUF4377,PF14302.9,1.2e-14,7.8e-19,1.5e-14,17,75,56,114,36,114,0.91
WP_004917669.1,NC_020125.1,nucleotide-binding protein,1810159,1811109,-,prok_STING,PF20300.1,6.6e-39,9.8e-43,9.6e-39,1,139,159,295,159,295,0.98
WP_004917669.1,NC_020125.1,nucleotide-binding protein,1810159,1811109,-,TIR-like,PF10137.12,7.1e-33,1.4e-36,1.4e-32,1,118,5,129,5,130,0.97
WP_015345543.1,NC_020125.1,restriction endonuclease,1813140,1813958,-,Mrr_cat,PF04471.15,2e-11,1.7e-15,3.4e-11,4,108,1,116,1,118,0.92
WP_004917653.1,NC_020125.1,DUF6364 family protein,1816037,1816291,-,DUF6364,PF19891.2,3.2e-25,1.8e-29,3.6e-25,1,70,1,82,1,82,0.99
WP_004917651.1,NC_020125.1,Txe/YoeB family addiction module toxin,1816563,1816820,-,YoeB_toxin,PF06769.17,4e-40,2.2e-44,4.4e-40,1,80,5,84,5,84,0.99
WP_004917649.1,NC_020125.1,type II toxin-antitoxin system Phd/YefM family antitoxin,1816820,1817074,-,PhdYeFM_antitox,PF02604.22,2.3e-14,1.3e-18,2.6e-14,1,73,1,72,1,74,0.94
WP_004920723.1,NC_020125.1,PIN domain-containing protein,1820088,1820492,-,PIN,PF01850.24,3.7e-11,2.5e-15,5e-11,1,119,4,121,4,123,0.86
WP_014615004.1,NC_020125.1,DUF6364 family protein,1820492,1820737,-,DUF6364,PF19891.2,1.7e-25,9.9e-30,1.9e-25,1,70,1,80,1,80,0.98
WP_004918499.1,NC_020125.1,alpha/beta hydrolase-fold protein,1826956,1827774,-,Esterase,PF00756.23,2.9e-21,1.8e-25,3.5e-21,1,232,38,257,38,268,0.84
WP_004920747.1,NC_020125.1,site-specific DNA-methyltransferase,1829012,1829911,-,N6_N4_Mtase,PF01555.21,4.6e-45,4.6e-49,9e-45,2,230,32,246,31,247,0.95
WP_004920743.1,NC_020125.1,type II restriction endonuclease,1829912,1830751,-,DpnII,PF04556.15,4.9e-93,2.9e-97,5.7e-93,1,278,4,269,4,270,0.93
WP_004920740.1,NC_020125.1,DNA adenine methylase,1830735,1831661,-,MethyltransfD12,PF02086.18,3.7e-66,2.2e-70,4.3e-66,1,260,13,280,13,280,0.93
WP_013447212.1,NC_020125.1,GyrI-like domain-containing protein,1833290,1833739,-,Cass2,PF14526.9,1.9e-25,2.1e-29,2e-25,5,148,2,147,1,148,0.91
WP_013447212.1,NC_020125.1,GyrI-like domain-containing protein,1833290,1833739,-,GyrI-like,PF06445.18,2.7e-15,3e-19,2.9e-15,8,153,2,147,1,149,0.94
WP_004917627.1,NC_020125.1,DUF4240 domain-containing protein,1836265,1836945,-,DUF4240,PF14024.9,2.2e-36,2e-40,4e-36,2,127,51,174,50,175,0.96
WP_004917623.1,NC_020125.1,helix-turn-helix transcriptional regulator,1837120,1837446,-,HTH_3,PF01381.25,4.2e-12,3.4e-16,6.7e-12,1,49,43,91,43,97,0.95
WP_004917621.1,NC_020125.1,type II toxin-antitoxin system RelE/ParE family toxin,1837448,1837792,-,Gp49,PF05973.17,5.7e-19,3.5e-23,6.9e-19,1,88,14,102,14,104,0.95
WP_228481907.1,NC_020125.1,RelA/SpoT domain-containing protein,1838457,1839134,-,RelA_SpoT,PF04607.20,4.9e-18,5e-22,9.8e-18,1,107,65,173,65,181,0.92
WP_004918542.1,NC_020125.1,cation diffusion facilitator family transporter,1839315,1840112,-,Cation_efflux,PF01545.24,9.9e-18,6.7e-20,1.3e-15,4,193,92,263,89,265,0.91
WP_004917541.1,NC_020125.1,helix-turn-helix transcriptional regulator,1840296,1840601,-,HTH_3,PF01381.25,2.5e-14,3.9e-18,3.9e-14,1,46,43,88,43,89,0.96
WP_004917541.1,NC_020125.1,helix-turn-helix transcriptional regulator,1840296,1840601,-,HTH_19,PF12844.10,9.2e-11,1.7e-14,1.7e-10,3,50,42,88,40,89,0.91
WP_013447208.1,NC_020125.1,type II toxin-antitoxin system RelE/ParE family toxin,1840582,1840923,-,Gp49,PF05973.17,2.8e-20,1.7e-24,3.4e-20,2,87,17,103,16,106,0.95
WP_004917543.1,NC_020125.1,multicopper oxidase domain-containing protein,1841271,1843499,-,Cu-oxidase_3,PF07732.18,5.3e-44,3.2e-40,2.1e-36,3,117,37,147,35,149,0.95
WP_004917543.1,NC_020125.1,multicopper oxidase domain-containing protein,1841271,1843499,-,Cu-oxidase_3,PF07732.18,5.3e-44,0.041,2.7e+02,19,69,233,283,222,327,0.75
WP_004917543.1,NC_020125.1,multicopper oxidase domain-containing protein,1841271,1843499,-,Cu-oxidase_3,PF07732.18,5.3e-44,2.9e-08,0.00019,7,109,435,539,430,548,0.85
WP_004917543.1,NC_020125.1,multicopper oxidase domain-containing protein,1841271,1843499,-,Cu-oxidase_2,PF07731.17,1.3e-27,0.0022,14,32,132,59,143,36,147,0.76
WP_004917543.1,NC_020125.1,multicopper oxidase domain-containing protein,1841271,1843499,-,Cu-oxidase_2,PF07731.17,1.3e-27,0.085,5.6e+02,7,58,341,398,336,405,0.65
WP_004917543.1,NC_020125.1,multicopper oxidase domain-containing protein,1841271,1843499,-,Cu-oxidase_2,PF07731.17,1.3e-27,2.1e-31,1.4e-27,9,135,434,546,428,548,0.91
WP_004917543.1,NC_020125.1,multicopper oxidase domain-containing protein,1841271,1843499,-,Cu-oxidase,PF00394.25,8.2e-21,0.091,6e+02,41,76,41,76,26,84,0.76
WP_004917543.1,NC_020125.1,multicopper oxidase domain-containing protein,1841271,1843499,-,Cu-oxidase,PF00394.25,8.2e-21,1.7e-20,1.1e-16,8,136,186,317,162,335,0.67
WP_004917543.1,NC_020125.1,multicopper oxidase domain-containing protein,1841271,1843499,-,Cu-oxidase,PF00394.25,8.2e-21,3.7e-05,0.24,55,120,452,514,378,548,0.72
WP_004917545.1,NC_020125.1,AraC family transcriptional regulator,1844322,1844879,-,HTH_18,PF12833.10,3.4e-13,2.9e-17,5.7e-13,3,80,97,173,95,174,0.94
WP_014614999.1,NC_020125.1,DUF3347 domain-containing protein,1844880,1845743,-,DUF3347,PF11827.11,1.3e-27,0.85,1.7e+04,18,28,132,142,114,149,0.47
WP_014614999.1,NC_020125.1,DUF3347 domain-containing protein,1844880,1845743,-,DUF3347,PF11827.11,1.3e-27,6.4e-32,1.3e-27,1,90,151,240,151,242,0.97
WP_004917433.1,NC_020125.1,GLPGLI family protein,1847138,1847986,-,Porph_ging,PF09697.13,7.1e-11,0.00014,2.8,1,21,119,139,119,144,0.89
WP_004917433.1,NC_020125.1,GLPGLI family protein,1847138,1847986,-,Porph_ging,PF09697.13,7.1e-11,7.5e-12,1.5e-07,54,82,142,170,137,171,0.89
WP_004917433.1,NC_020125.1,GLPGLI family protein,1847138,1847986,-,Porph_ging,PF09697.13,7.1e-11,0.32,6.3e+03,22,39,187,204,180,227,0.58
WP_004918542.1,NC_020125.1,cation diffusion facilitator family transporter,1848775,1849572,-,Cation_efflux,PF01545.24,9.9e-18,6.7e-20,1.3e-15,4,193,92,263,89,265,0.91
WP_004918499.1,NC_020125.1,alpha/beta hydrolase-fold protein,1849751,1850569,-,Esterase,PF00756.23,2.9e-21,1.8e-25,3.5e-21,1,232,38,257,38,268,0.84
WP_015345556.1,NC_020125.1,tetracycline-inactivating monooxygenase Tet(X),1851888,1853054,-,FAD_binding_3,PF01494.22,1.2e-19,2.2e-23,4.3e-19,3,318,18,338,16,358,0.72
WP_014937122.1,NC_020125.1,class D beta-lactamase,1853208,1854029,-,Transpeptidase,PF00905.25,2.4e-30,2.8e-34,5.4e-30,25,289,61,248,41,256,0.88
WP_014043450.1,NC_020125.1,type B chloramphenicol O-acetyltransferase,1854900,1855529,+,Hexapep,PF00132.27,5.8e-12,0.00027,5.4,21,32,58,69,56,72,0.58
WP_014043450.1,NC_020125.1,type B chloramphenicol O-acetyltransferase,1854900,1855529,+,Hexapep,PF00132.27,5.8e-12,1.5e-14,2.9e-10,1,35,110,144,110,145,0.95
WP_014043450.1,NC_020125.1,type B chloramphenicol O-acetyltransferase,1854900,1855529,+,Hexapep,PF00132.27,5.8e-12,0.24,4.7e+03,11,19,148,156,147,156,0.65
WP_228481906.1,NC_020125.1,dihydrofolate reductase,1855733,1856416,-,DHFR_1,PF00186.22,1.1e-50,0.18,3.5e+03,91,100,7,16,3,21,0.80
WP_228481906.1,NC_020125.1,dihydrofolate reductase,1855733,1856416,-,DHFR_1,PF00186.22,1.1e-50,1.2e-54,2.3e-50,2,159,63,226,62,227,0.95
WP_015345560.1,NC_020125.1,EreD family erythromycin esterase,1856805,1858031,+,Erythro_esteras,PF05139.17,9.1e-35,5.5e-39,1.1e-34,1,340,60,400,60,401,0.76
WP_003013318.1,NC_020125.1,aminoglycoside 6-adenylyltransferase AadS,1859256,1860119,-,Adenyl_transf,PF04439.15,2.8e-89,1.6e-93,3.1e-89,1,277,1,281,1,283,0.97
WP_041320648.1,NC_020125.1,RASA family extended-spectrum class A beta-lactamase,1860346,1861227,-,Beta-lactamase2,PF13354.9,3.7e-31,2.3e-35,4.6e-31,9,214,50,264,43,265,0.91
WP_015345556.1,NC_020125.1,tetracycline-inactivating monooxygenase Tet(X),1863177,1864343,-,FAD_binding_3,PF01494.22,1.2e-19,2.2e-23,4.3e-19,3,318,18,338,16,358,0.72
WP_004917623.1,NC_020125.1,helix-turn-helix transcriptional regulator,1866356,1866682,-,HTH_3,PF01381.25,4.2e-12,3.4e-16,6.7e-12,1,49,43,91,43,97,0.95
WP_004917621.1,NC_020125.1,type II toxin-antitoxin system RelE/ParE family toxin,1866684,1867028,-,Gp49,PF05973.17,5.7e-19,3.5e-23,6.9e-19,1,88,14,102,14,104,0.95
WP_015345567.1,NC_020125.1,aconitate hydratase,1869937,1872204,+,Aconitase,PF00330.23,1.1e-159,1.5e-163,1.5e-159,1,461,34,477,34,477,0.92
WP_015345567.1,NC_020125.1,aconitate hydratase,1869937,1872204,+,Aconitase_C,PF00694.22,1.1e-40,2.6e-44,2.5e-40,3,130,558,685,556,686,0.98
WP_015345568.1,NC_020125.1,HD domain-containing protein,1872286,1873716,-,PolyA_pol,PF01743.23,8e-30,2.3e-33,1.5e-29,1,125,30,158,30,159,0.93
WP_015345568.1,NC_020125.1,HD domain-containing protein,1872286,1873716,-,PolyA_pol,PF01743.23,8e-30,1.8,1.2e+04,27,39,388,400,374,413,0.43
WP_015345568.1,NC_020125.1,HD domain-containing protein,1872286,1873716,-,PolyA_pol_RNAbd,PF12627.10,8.3e-20,2.8e-23,1.9e-19,1,62,186,247,186,249,0.97
WP_015345568.1,NC_020125.1,HD domain-containing protein,1872286,1873716,-,HD,PF01966.25,9.6e-13,4e-15,2.6e-11,2,92,263,347,262,361,0.89
WP_015345568.1,NC_020125.1,HD domain-containing protein,1872286,1873716,-,HD,PF01966.25,9.6e-13,0.034,2.2e+02,48,75,384,411,362,446,0.78
WP_041321234.1,NC_020125.1,class I SAM-dependent methyltransferase,1874037,1875245,+,Methyltr_RsmB-F,PF01189.20,1e-43,1.3e-47,2.5e-43,2,165,218,380,217,397,0.94
WP_004917515.1,NC_020125.1,DNA-binding domain-containing protein,1876414,1877133,+,HU-DNA_bdg,PF14848.9,9e-45,1.4e-48,1.4e-44,2,123,4,123,3,124,0.99
WP_004917515.1,NC_020125.1,DNA-binding domain-containing protein,1876414,1877133,+,DUF4469,PF14734.9,1.3e-33,2.6e-37,2.6e-33,3,100,133,230,131,231,0.98
WP_004917511.1,NC_020125.1,DNA adenine methylase,1878586,1879650,-,MethyltransfD12,PF02086.18,3.3e-45,2.7e-49,5.4e-45,1,256,3,308,3,312,0.88
WP_004917508.1,NC_020125.1,DNA adenine methylase,1879663,1880589,-,MethyltransfD12,PF02086.18,3.4e-37,1.7e-41,3.4e-37,1,245,18,259,18,274,0.88
WP_004917504.1,NC_020125.1,adenosylmethionine--8-amino-7-oxononanoate transaminase,1881376,1882656,-,Aminotran_3,PF00202.24,2.9e-95,1.7e-99,3.4e-95,10,399,24,415,15,419,0.96
WP_004917503.1,NC_020125.1,dethiobiotin synthase,1882653,1883270,-,AAA_26,PF13500.9,5.4e-47,3.1e-51,6e-47,2,192,2,184,1,190,0.95
WP_004917501.1,NC_020125.1,8-amino-7-oxononanoate synthase,1883275,1884432,-,Aminotran_1_2,PF00155.24,4.8e-39,3.2e-43,6.2e-39,4,352,31,364,28,373,0.86
WP_004917499.1,NC_020125.1,beta-ketoacyl synthase N-terminal-like domain-containing protein,1884540,1885724,+,ketoacyl-synt,PF00109.29,5.5e-17,2.1e-20,2.1e-16,78,247,66,237,4,241,0.77
WP_004917499.1,NC_020125.1,beta-ketoacyl synthase N-terminal-like domain-containing protein,1884540,1885724,+,Ketoacyl-synt_C,PF02801.25,1.5e-14,2.5e-18,2.5e-14,2,112,248,353,247,358,0.84
WP_004917497.1,NC_020125.1,methylenetetrahydrofolate reductase [NAD(P)H],1885769,1886725,-,MTHFR,PF02219.20,1.1e-68,7.8e-73,1.5e-68,5,285,6,316,2,317,0.95
WP_004917494.1,NC_020125.1,methionine synthase,1886759,1889449,-,Met_synt_B12,PF02965.20,1.4e-122,4.3e-126,2.1e-122,1,273,611,880,611,880,0.98
WP_004917494.1,NC_020125.1,methionine synthase,1886759,1889449,-,Pterin_bind,PF00809.25,9.4e-55,3.8e-58,1.8e-54,1,244,35,273,35,273,0.96
WP_004917494.1,NC_020125.1,methionine synthase,1886759,1889449,-,B12-binding_2,PF02607.20,4.1e-23,4.2e-26,2.1e-22,2,74,332,404,331,405,0.97
WP_004917494.1,NC_020125.1,methionine synthase,1886759,1889449,-,B12-binding_2,PF02607.20,4.1e-23,2.4,1.2e+04,17,31,459,473,458,487,0.68
WP_004917494.1,NC_020125.1,methionine synthase,1886759,1889449,-,B12-binding,PF02310.22,5.5e-19,2.8e-22,1.4e-18,2,94,421,513,420,523,0.94
WP_004917492.1,NC_020125.1,homocysteine S-methyltransferase family protein,1889446,1890459,-,S-methyl_trans,PF02574.19,5.1e-83,3e-87,5.8e-83,1,273,18,325,18,326,0.89
WP_004917491.1,NC_020125.1,proline dehydrogenase family protein,1890807,1891979,-,Pro_dh,PF01619.21,1.1e-78,6.9e-83,1.4e-78,3,280,76,372,74,374,0.91
WP_015345572.1,NC_020125.1,3-dehydroquinate synthase,1892717,1893760,+,DHQ_synthase,PF01761.23,1.3e-84,8e-89,1.6e-84,2,262,53,309,52,309,0.97
WP_015345574.1,NC_020125.1,MarC family protein,1894016,1894618,-,MarC,PF01914.20,4.3e-32,2.7e-36,5.3e-32,4,198,12,189,9,194,0.92
WP_225908228.1,NC_020125.1,BatD family protein,1894664,1896352,-,BatD,PF13584.9,3.7e-19,8.4e-15,1.6e-10,2,91,26,126,25,126,0.76
WP_225908228.1,NC_020125.1,BatD family protein,1894664,1896352,-,BatD,PF13584.9,3.7e-19,1e-05,0.2,3,78,147,238,139,252,0.66
WP_225908228.1,NC_020125.1,BatD family protein,1894664,1896352,-,BatD,PF13584.9,3.7e-19,1.9e-05,0.37,6,71,279,352,274,378,0.77
WP_225908227.1,NC_020125.1,tetratricopeptide repeat protein,1896358,1897119,-,TPR_2,PF07719.20,1e-18,8.1e-07,0.0053,3,30,27,54,25,58,0.91
WP_225908227.1,NC_020125.1,tetratricopeptide repeat protein,1896358,1897119,-,TPR_2,PF07719.20,1e-18,1.3e-09,8.6e-06,3,33,60,90,58,91,0.94
WP_225908227.1,NC_020125.1,tetratricopeptide repeat protein,1896358,1897119,-,TPR_2,PF07719.20,1e-18,1.5e-11,9.7e-08,3,34,97,128,96,128,0.95
WP_225908227.1,NC_020125.1,tetratricopeptide repeat protein,1896358,1897119,-,TPR_1,PF00515.31,1.4e-15,0.00013,0.85,3,33,27,57,25,58,0.82
WP_225908227.1,NC_020125.1,tetratricopeptide repeat protein,1896358,1897119,-,TPR_1,PF00515.31,1.4e-15,9.9e-09,6.5e-05,4,31,61,88,60,91,0.94
WP_225908227.1,NC_020125.1,tetratricopeptide repeat protein,1896358,1897119,-,TPR_1,PF00515.31,1.4e-15,2.3e-12,1.5e-08,3,34,97,128,96,128,0.95
WP_225908227.1,NC_020125.1,tetratricopeptide repeat protein,1896358,1897119,-,TPR_16,PF13432.9,4e-11,0.00036,2.4,4,45,32,69,31,71,0.86
WP_225908227.1,NC_020125.1,tetratricopeptide repeat protein,1896358,1897119,-,TPR_16,PF13432.9,4e-11,6.1e-13,4e-09,1,67,62,128,62,129,0.98
WP_015345577.1,NC_020125.1,VWA domain-containing protein,1897142,1898149,-,VWA_2,PF13519.9,5.2e-19,7.6e-23,7.4e-19,1,108,92,200,92,200,0.98
WP_015345577.1,NC_020125.1,VWA domain-containing protein,1897142,1898149,-,VWA_2,PF13519.9,5.2e-19,0.47,4.6e+03,59,71,280,292,247,306,0.56
WP_015345577.1,NC_020125.1,VWA domain-containing protein,1897142,1898149,-,VWA,PF00092.31,7.5e-19,9.6e-23,9.4e-19,1,141,91,227,91,271,0.91
WP_015345577.1,NC_020125.1,VWA domain-containing protein,1897142,1898149,-,VWA,PF00092.31,7.5e-19,0.09,8.9e+02,78,98,276,296,251,305,0.63
WP_015345578.1,NC_020125.1,VWA domain-containing protein,1898174,1899166,-,VWA,PF00092.31,7.6e-28,1.1e-31,1e-27,1,174,89,282,89,283,0.95
WP_015345578.1,NC_020125.1,VWA domain-containing protein,1898174,1899166,-,VWA_2,PF13519.9,1.5e-21,2.8e-25,2.7e-21,1,107,90,196,90,198,0.97
WP_015345578.1,NC_020125.1,VWA domain-containing protein,1898174,1899166,-,VWA_2,PF13519.9,1.5e-21,1.6,1.6e+04,56,73,274,291,267,296,0.67
WP_015345580.1,NC_020125.1,DUF58 domain-containing protein,1900058,1900921,-,DUF58,PF01882.21,6.1e-22,1.1e-25,1.1e-21,2,86,38,122,37,122,0.98
WP_015345580.1,NC_020125.1,DUF58 domain-containing protein,1900058,1900921,-,VWA_2,PF13519.9,2e-15,0.61,6e+03,60,82,4,25,2,42,0.66
WP_015345580.1,NC_020125.1,DUF58 domain-containing protein,1900058,1900921,-,VWA_2,PF13519.9,2e-15,7.4e-19,7.2e-15,1,106,79,183,79,187,0.93
WP_015345581.1,NC_020125.1,MoxR family ATPase,1900955,1901959,-,AAA_3,PF07726.14,1.3e-64,5.1e-68,2.5e-64,1,131,54,184,54,184,1.00
WP_015345581.1,NC_020125.1,MoxR family ATPase,1900955,1901959,-,AAA_lid_2,PF17863.4,6.7e-20,2.6e-23,1.3e-19,7,72,260,326,256,327,0.95
WP_015345581.1,NC_020125.1,MoxR family ATPase,1900955,1901959,-,bpMoxR,PF20030.2,5.9e-16,1.9e-19,9.4e-16,7,177,28,199,22,225,0.87
WP_015345581.1,NC_020125.1,MoxR family ATPase,1900955,1901959,-,AAA_5,PF07728.17,1.6e-14,7.8e-18,3.8e-14,1,133,54,176,54,182,0.88
WP_015345581.1,NC_020125.1,MoxR family ATPase,1900955,1901959,-,AAA_5,PF07728.17,1.6e-14,1.4,6.8e+03,54,82,272,303,234,306,0.59
WP_004917466.1,NC_020125.1,DinB family protein,1902175,1902639,+,DinB_2,PF12867.10,4.2e-13,4.1e-17,8e-13,3,127,9,143,7,144,0.82
